areaCode,areaName,areaType,date,newCasesByPublishDate
E06000050,Cheshire West and Chester,utla,2021-05-23,2
E08000001,Bolton,utla,2021-05-23,151
E08000016,Barnsley,utla,2021-05-23,6
E08000031,Wolverhampton,utla,2021-05-23,3
E08000032,Bradford,utla,2021-05-23,43
E09000018,Hounslow,utla,2021-05-23,14
E09000032,Wandsworth,utla,2021-05-23,4
E09000033,Westminster,utla,2021-05-23,6
E10000034,Worcestershire,utla,2021-05-23,12
S12000013,Na h-Eileanan Siar,utla,2021-05-23,0
S12000029,South Lanarkshire,utla,2021-05-23,22
S12000045,East Dunbartonshire,utla,2021-05-23,18
W06000023,Powys,utla,2021-05-23,0
E06000003,Redcar and Cleveland,utla,2021-05-22,1
E06000014,York,utla,2021-05-22,8
E06000050,Cheshire West and Chester,utla,2021-05-22,1
E08000001,Bolton,utla,2021-05-22,220
E08000016,Barnsley,utla,2021-05-22,7
E08000031,Wolverhampton,utla,2021-05-22,5
E08000032,Bradford,utla,2021-05-22,45
E09000018,Hounslow,utla,2021-05-22,20
E09000032,Wandsworth,utla,2021-05-22,13
E09000033,Westminster,utla,2021-05-22,16
E10000034,Worcestershire,utla,2021-05-22,16
S12000013,Na h-Eileanan Siar,utla,2021-05-22,0
S12000029,South Lanarkshire,utla,2021-05-22,26
S12000045,East Dunbartonshire,utla,2021-05-22,10
W06000023,Powys,utla,2021-05-22,0
E06000003,Redcar and Cleveland,utla,2021-05-21,2
E06000014,York,utla,2021-05-21,2
E06000050,Cheshire West and Chester,utla,2021-05-21,4
E08000001,Bolton,utla,2021-05-21,186
E08000016,Barnsley,utla,2021-05-21,10
E08000031,Wolverhampton,utla,2021-05-21,8
E08000032,Bradford,utla,2021-05-21,42
E09000018,Hounslow,utla,2021-05-21,40
E09000032,Wandsworth,utla,2021-05-21,16
E09000033,Westminster,utla,2021-05-21,8
E10000034,Worcestershire,utla,2021-05-21,14
S12000013,Na h-Eileanan Siar,utla,2021-05-21,0
S12000029,South Lanarkshire,utla,2021-05-21,34
S12000045,East Dunbartonshire,utla,2021-05-21,11
W06000023,Powys,utla,2021-05-21,0
E06000003,Redcar and Cleveland,utla,2021-05-20,0
E06000014,York,utla,2021-05-20,5
E06000050,Cheshire West and Chester,utla,2021-05-20,0
E08000001,Bolton,utla,2021-05-20,280
E08000016,Barnsley,utla,2021-05-20,13
E08000031,Wolverhampton,utla,2021-05-20,9
E08000032,Bradford,utla,2021-05-20,43
E09000018,Hounslow,utla,2021-05-20,23
E09000032,Wandsworth,utla,2021-05-20,8
E09000033,Westminster,utla,2021-05-20,8
E10000034,Worcestershire,utla,2021-05-20,19
S12000013,Na h-Eileanan Siar,utla,2021-05-20,0
S12000029,South Lanarkshire,utla,2021-05-20,26
S12000045,East Dunbartonshire,utla,2021-05-20,11
W06000023,Powys,utla,2021-05-20,0
E06000003,Redcar and Cleveland,utla,2021-05-19,0
E06000014,York,utla,2021-05-19,0
E06000050,Cheshire West and Chester,utla,2021-05-19,0
E08000001,Bolton,utla,2021-05-19,183
E08000016,Barnsley,utla,2021-05-19,19
E08000031,Wolverhampton,utla,2021-05-19,3
E08000032,Bradford,utla,2021-05-19,53
E09000018,Hounslow,utla,2021-05-19,18
E09000032,Wandsworth,utla,2021-05-19,9
E09000033,Westminster,utla,2021-05-19,0
E10000034,Worcestershire,utla,2021-05-19,21
S12000013,Na h-Eileanan Siar,utla,2021-05-19,0
S12000029,South Lanarkshire,utla,2021-05-19,22
S12000045,East Dunbartonshire,utla,2021-05-19,13
W06000023,Powys,utla,2021-05-19,1
E06000003,Redcar and Cleveland,utla,2021-05-18,0
E06000014,York,utla,2021-05-18,0
E06000050,Cheshire West and Chester,utla,2021-05-18,0
E08000001,Bolton,utla,2021-05-18,138
E08000016,Barnsley,utla,2021-05-18,0
E08000031,Wolverhampton,utla,2021-05-18,0
E08000032,Bradford,utla,2021-05-18,1
E09000018,Hounslow,utla,2021-05-18,1
E09000032,Wandsworth,utla,2021-05-18,0
E09000033,Westminster,utla,2021-05-18,0
E10000034,Worcestershire,utla,2021-05-18,0
S12000013,Na h-Eileanan Siar,utla,2021-05-18,1
S12000029,South Lanarkshire,utla,2021-05-18,13
S12000045,East Dunbartonshire,utla,2021-05-18,7
W06000023,Powys,utla,2021-05-18,0
E06000003,Redcar and Cleveland,utla,2021-05-17,4
E06000014,York,utla,2021-05-17,2
E06000050,Cheshire West and Chester,utla,2021-05-17,4
E08000001,Bolton,utla,2021-05-17,153
E08000016,Barnsley,utla,2021-05-17,7
E08000031,Wolverhampton,utla,2021-05-17,4
E08000032,Bradford,utla,2021-05-17,34
E09000018,Hounslow,utla,2021-05-17,9
E09000032,Wandsworth,utla,2021-05-17,2
E09000033,Westminster,utla,2021-05-17,10
E10000034,Worcestershire,utla,2021-05-17,11
S12000013,Na h-Eileanan Siar,utla,2021-05-17,0
S12000029,South Lanarkshire,utla,2021-05-17,6
S12000045,East Dunbartonshire,utla,2021-05-17,1
W06000023,Powys,utla,2021-05-17,2
E06000003,Redcar and Cleveland,utla,2021-05-16,4
E06000014,York,utla,2021-05-16,7
E06000050,Cheshire West and Chester,utla,2021-05-16,2
E08000001,Bolton,utla,2021-05-16,145
E08000016,Barnsley,utla,2021-05-16,12
E08000031,Wolverhampton,utla,2021-05-16,4
E08000032,Bradford,utla,2021-05-16,21
E09000018,Hounslow,utla,2021-05-16,20
E09000032,Wandsworth,utla,2021-05-16,8
E09000033,Westminster,utla,2021-05-16,6
E10000034,Worcestershire,utla,2021-05-16,9
S12000013,Na h-Eileanan Siar,utla,2021-05-16,0
S12000029,South Lanarkshire,utla,2021-05-16,23
S12000045,East Dunbartonshire,utla,2021-05-16,9
W06000023,Powys,utla,2021-05-16,2
E06000003,Redcar and Cleveland,utla,2021-05-15,1
E06000014,York,utla,2021-05-15,3
E06000050,Cheshire West and Chester,utla,2021-05-15,2
E08000001,Bolton,utla,2021-05-15,79
E08000016,Barnsley,utla,2021-05-15,14
E08000031,Wolverhampton,utla,2021-05-15,6
E08000032,Bradford,utla,2021-05-15,35
E09000018,Hounslow,utla,2021-05-15,11
E09000032,Wandsworth,utla,2021-05-15,9
E09000033,Westminster,utla,2021-05-15,0
E10000034,Worcestershire,utla,2021-05-15,9
S12000013,Na h-Eileanan Siar,utla,2021-05-15,0
S12000029,South Lanarkshire,utla,2021-05-15,40
S12000045,East Dunbartonshire,utla,2021-05-15,8
W06000023,Powys,utla,2021-05-15,0
E06000003,Redcar and Cleveland,utla,2021-05-14,1
E06000014,York,utla,2021-05-14,5
E06000050,Cheshire West and Chester,utla,2021-05-14,8
E08000001,Bolton,utla,2021-05-14,135
E08000016,Barnsley,utla,2021-05-14,15
E08000031,Wolverhampton,utla,2021-05-14,5
E08000032,Bradford,utla,2021-05-14,25
E09000018,Hounslow,utla,2021-05-14,41
E09000032,Wandsworth,utla,2021-05-14,9
E09000033,Westminster,utla,2021-05-14,12
E10000034,Worcestershire,utla,2021-05-14,20
S12000013,Na h-Eileanan Siar,utla,2021-05-14,1
S12000029,South Lanarkshire,utla,2021-05-14,10
S12000045,East Dunbartonshire,utla,2021-05-14,9
W06000023,Powys,utla,2021-05-14,1
E06000003,Redcar and Cleveland,utla,2021-05-13,4
E06000014,York,utla,2021-05-13,5
E06000050,Cheshire West and Chester,utla,2021-05-13,7
E08000001,Bolton,utla,2021-05-13,189
E08000016,Barnsley,utla,2021-05-13,5
E08000031,Wolverhampton,utla,2021-05-13,5
E08000032,Bradford,utla,2021-05-13,35
E09000018,Hounslow,utla,2021-05-13,24
E09000032,Wandsworth,utla,2021-05-13,9
E09000033,Westminster,utla,2021-05-13,10
E10000034,Worcestershire,utla,2021-05-13,9
S12000013,Na h-Eileanan Siar,utla,2021-05-13,1
S12000029,South Lanarkshire,utla,2021-05-13,21
S12000045,East Dunbartonshire,utla,2021-05-13,15
W06000023,Powys,utla,2021-05-13,2
E06000003,Redcar and Cleveland,utla,2021-05-12,1
E06000014,York,utla,2021-05-12,8
E06000050,Cheshire West and Chester,utla,2021-05-12,6
E08000001,Bolton,utla,2021-05-12,124
E08000016,Barnsley,utla,2021-05-12,13
E08000031,Wolverhampton,utla,2021-05-12,7
E08000032,Bradford,utla,2021-05-12,36
E09000018,Hounslow,utla,2021-05-12,21
E09000032,Wandsworth,utla,2021-05-12,9
E09000033,Westminster,utla,2021-05-12,9
E10000034,Worcestershire,utla,2021-05-12,13
S12000013,Na h-Eileanan Siar,utla,2021-05-12,0
S12000029,South Lanarkshire,utla,2021-05-12,33
S12000045,East Dunbartonshire,utla,2021-05-12,5
W06000023,Powys,utla,2021-05-12,0
E06000003,Redcar and Cleveland,utla,2021-05-11,3
E06000014,York,utla,2021-05-11,1
E06000050,Cheshire West and Chester,utla,2021-05-11,7
E08000001,Bolton,utla,2021-05-11,116
E08000016,Barnsley,utla,2021-05-11,15
E08000031,Wolverhampton,utla,2021-05-11,10
E08000032,Bradford,utla,2021-05-11,37
E09000018,Hounslow,utla,2021-05-11,30
E09000032,Wandsworth,utla,2021-05-11,9
E09000033,Westminster,utla,2021-05-11,12
E10000034,Worcestershire,utla,2021-05-11,12
S12000013,Na h-Eileanan Siar,utla,2021-05-11,0
S12000029,South Lanarkshire,utla,2021-05-11,22
S12000045,East Dunbartonshire,utla,2021-05-11,3
W06000023,Powys,utla,2021-05-11,1
E06000003,Redcar and Cleveland,utla,2021-05-10,7
E06000014,York,utla,2021-05-10,6
E06000050,Cheshire West and Chester,utla,2021-05-10,13
E08000001,Bolton,utla,2021-05-10,89
E08000016,Barnsley,utla,2021-05-10,15
E08000031,Wolverhampton,utla,2021-05-10,6
E08000032,Bradford,utla,2021-05-10,36
E09000018,Hounslow,utla,2021-05-10,21
E09000032,Wandsworth,utla,2021-05-10,10
E09000033,Westminster,utla,2021-05-10,8
E10000034,Worcestershire,utla,2021-05-10,15
S12000013,Na h-Eileanan Siar,utla,2021-05-10,0
S12000029,South Lanarkshire,utla,2021-05-10,13
S12000045,East Dunbartonshire,utla,2021-05-10,2
W06000023,Powys,utla,2021-05-10,1
E06000003,Redcar and Cleveland,utla,2021-05-09,1
E06000014,York,utla,2021-05-09,5
E06000050,Cheshire West and Chester,utla,2021-05-09,5
E08000001,Bolton,utla,2021-05-09,91
E08000016,Barnsley,utla,2021-05-09,14
E08000031,Wolverhampton,utla,2021-05-09,13
E08000032,Bradford,utla,2021-05-09,28
E09000018,Hounslow,utla,2021-05-09,17
E09000032,Wandsworth,utla,2021-05-09,3
E09000033,Westminster,utla,2021-05-09,10
E10000034,Worcestershire,utla,2021-05-09,2
S12000013,Na h-Eileanan Siar,utla,2021-05-09,0
S12000029,South Lanarkshire,utla,2021-05-09,9
S12000045,East Dunbartonshire,utla,2021-05-09,1
W06000023,Powys,utla,2021-05-09,4
E06000003,Redcar and Cleveland,utla,2021-05-08,3
E06000014,York,utla,2021-05-08,6
E06000050,Cheshire West and Chester,utla,2021-05-08,5
E08000001,Bolton,utla,2021-05-08,67
E08000016,Barnsley,utla,2021-05-08,9
E08000031,Wolverhampton,utla,2021-05-08,7
E08000032,Bradford,utla,2021-05-08,35
E09000018,Hounslow,utla,2021-05-08,14
E09000032,Wandsworth,utla,2021-05-08,12
E09000033,Westminster,utla,2021-05-08,18
E10000034,Worcestershire,utla,2021-05-08,3
S12000013,Na h-Eileanan Siar,utla,2021-05-08,0
S12000029,South Lanarkshire,utla,2021-05-08,13
S12000045,East Dunbartonshire,utla,2021-05-08,4
W06000023,Powys,utla,2021-05-08,0
E06000003,Redcar and Cleveland,utla,2021-05-07,4
E06000014,York,utla,2021-05-07,6
E06000050,Cheshire West and Chester,utla,2021-05-07,6
E08000001,Bolton,utla,2021-05-07,75
E08000016,Barnsley,utla,2021-05-07,23
E08000031,Wolverhampton,utla,2021-05-07,5
E08000032,Bradford,utla,2021-05-07,42
E09000018,Hounslow,utla,2021-05-07,24
E09000032,Wandsworth,utla,2021-05-07,9
E09000033,Westminster,utla,2021-05-07,17
E10000034,Worcestershire,utla,2021-05-07,6
S12000013,Na h-Eileanan Siar,utla,2021-05-07,0
S12000029,South Lanarkshire,utla,2021-05-07,8
S12000045,East Dunbartonshire,utla,2021-05-07,3
W06000023,Powys,utla,2021-05-07,2
E06000003,Redcar and Cleveland,utla,2021-05-06,7
E06000014,York,utla,2021-05-06,7
E06000050,Cheshire West and Chester,utla,2021-05-06,3
E08000001,Bolton,utla,2021-05-06,61
E08000016,Barnsley,utla,2021-05-06,33
E08000031,Wolverhampton,utla,2021-05-06,9
E08000032,Bradford,utla,2021-05-06,25
E09000018,Hounslow,utla,2021-05-06,21
E09000032,Wandsworth,utla,2021-05-06,7
E09000033,Westminster,utla,2021-05-06,0
E10000034,Worcestershire,utla,2021-05-06,10
S12000013,Na h-Eileanan Siar,utla,2021-05-06,0
S12000029,South Lanarkshire,utla,2021-05-06,22
S12000045,East Dunbartonshire,utla,2021-05-06,7
W06000023,Powys,utla,2021-05-06,3
E06000003,Redcar and Cleveland,utla,2021-05-05,2
E06000014,York,utla,2021-05-05,4
E06000050,Cheshire West and Chester,utla,2021-05-05,5
E08000001,Bolton,utla,2021-05-05,57
E08000016,Barnsley,utla,2021-05-05,16
E08000031,Wolverhampton,utla,2021-05-05,11
E08000032,Bradford,utla,2021-05-05,40
E09000018,Hounslow,utla,2021-05-05,13
E09000032,Wandsworth,utla,2021-05-05,12
E09000033,Westminster,utla,2021-05-05,5
E10000034,Worcestershire,utla,2021-05-05,10
S12000013,Na h-Eileanan Siar,utla,2021-05-05,0
S12000029,South Lanarkshire,utla,2021-05-05,3
S12000045,East Dunbartonshire,utla,2021-05-05,2
W06000023,Powys,utla,2021-05-05,4
E06000003,Redcar and Cleveland,utla,2021-05-04,3
E06000014,York,utla,2021-05-04,3
E06000050,Cheshire West and Chester,utla,2021-05-04,6
E08000001,Bolton,utla,2021-05-04,44
E08000016,Barnsley,utla,2021-05-04,22
E08000031,Wolverhampton,utla,2021-05-04,8
E08000032,Bradford,utla,2021-05-04,36
E09000018,Hounslow,utla,2021-05-04,17
E09000032,Wandsworth,utla,2021-05-04,7
E09000033,Westminster,utla,2021-05-04,9
E10000034,Worcestershire,utla,2021-05-04,11
S12000013,Na h-Eileanan Siar,utla,2021-05-04,0
S12000029,South Lanarkshire,utla,2021-05-04,14
S12000045,East Dunbartonshire,utla,2021-05-04,7
W06000023,Powys,utla,2021-05-04,2
E06000003,Redcar and Cleveland,utla,2021-05-03,2
E06000014,York,utla,2021-05-03,3
E06000050,Cheshire West and Chester,utla,2021-05-03,0
E08000001,Bolton,utla,2021-05-03,45
E08000016,Barnsley,utla,2021-05-03,14
E08000031,Wolverhampton,utla,2021-05-03,5
E08000032,Bradford,utla,2021-05-03,37
E09000018,Hounslow,utla,2021-05-03,15
E09000032,Wandsworth,utla,2021-05-03,3
E09000033,Westminster,utla,2021-05-03,4
E10000034,Worcestershire,utla,2021-05-03,8
S12000013,Na h-Eileanan Siar,utla,2021-05-03,0
S12000029,South Lanarkshire,utla,2021-05-03,0
S12000045,East Dunbartonshire,utla,2021-05-03,0
W06000023,Powys,utla,2021-05-03,0
E06000003,Redcar and Cleveland,utla,2021-05-02,0
E06000014,York,utla,2021-05-02,2
E06000050,Cheshire West and Chester,utla,2021-05-02,11
E08000001,Bolton,utla,2021-05-02,41
E08000016,Barnsley,utla,2021-05-02,19
E08000031,Wolverhampton,utla,2021-05-02,2
E08000032,Bradford,utla,2021-05-02,26
E09000018,Hounslow,utla,2021-05-02,4
E09000032,Wandsworth,utla,2021-05-02,8
E09000033,Westminster,utla,2021-05-02,5
E10000034,Worcestershire,utla,2021-05-02,4
S12000013,Na h-Eileanan Siar,utla,2021-05-02,0
S12000029,South Lanarkshire,utla,2021-05-02,14
S12000045,East Dunbartonshire,utla,2021-05-02,4
W06000023,Powys,utla,2021-05-02,0
E06000003,Redcar and Cleveland,utla,2021-05-01,2
E06000014,York,utla,2021-05-01,4
E06000050,Cheshire West and Chester,utla,2021-05-01,4
E08000001,Bolton,utla,2021-05-01,32
E08000016,Barnsley,utla,2021-05-01,19
E08000031,Wolverhampton,utla,2021-05-01,7
E08000032,Bradford,utla,2021-05-01,45
E09000018,Hounslow,utla,2021-05-01,8
E09000032,Wandsworth,utla,2021-05-01,3
E09000033,Westminster,utla,2021-05-01,14
E10000034,Worcestershire,utla,2021-05-01,8
S12000013,Na h-Eileanan Siar,utla,2021-05-01,0
S12000029,South Lanarkshire,utla,2021-05-01,6
S12000045,East Dunbartonshire,utla,2021-05-01,11
W06000023,Powys,utla,2021-05-01,0
E06000003,Redcar and Cleveland,utla,2021-04-30,6
E06000014,York,utla,2021-04-30,10
E06000050,Cheshire West and Chester,utla,2021-04-30,3
E08000001,Bolton,utla,2021-04-30,29
E08000016,Barnsley,utla,2021-04-30,32
E08000031,Wolverhampton,utla,2021-04-30,7
E08000032,Bradford,utla,2021-04-30,52
E09000018,Hounslow,utla,2021-04-30,17
E09000032,Wandsworth,utla,2021-04-30,11
E09000033,Westminster,utla,2021-04-30,9
E10000034,Worcestershire,utla,2021-04-30,15
S12000013,Na h-Eileanan Siar,utla,2021-04-30,0
S12000029,South Lanarkshire,utla,2021-04-30,20
S12000045,East Dunbartonshire,utla,2021-04-30,11
W06000023,Powys,utla,2021-04-30,0
E06000003,Redcar and Cleveland,utla,2021-04-29,2
E06000014,York,utla,2021-04-29,3
E06000050,Cheshire West and Chester,utla,2021-04-29,8
E08000001,Bolton,utla,2021-04-29,25
E08000016,Barnsley,utla,2021-04-29,29
E08000031,Wolverhampton,utla,2021-04-29,8
E08000032,Bradford,utla,2021-04-29,36
E09000018,Hounslow,utla,2021-04-29,20
E09000032,Wandsworth,utla,2021-04-29,10
E09000033,Westminster,utla,2021-04-29,17
E10000034,Worcestershire,utla,2021-04-29,14
S12000013,Na h-Eileanan Siar,utla,2021-04-29,0
S12000029,South Lanarkshire,utla,2021-04-29,10
S12000045,East Dunbartonshire,utla,2021-04-29,6
W06000023,Powys,utla,2021-04-29,3
E06000003,Redcar and Cleveland,utla,2021-04-28,1
E06000014,York,utla,2021-04-28,8
E06000050,Cheshire West and Chester,utla,2021-04-28,7
E08000001,Bolton,utla,2021-04-28,26
E08000016,Barnsley,utla,2021-04-28,12
E08000031,Wolverhampton,utla,2021-04-28,13
E08000032,Bradford,utla,2021-04-28,38
E09000018,Hounslow,utla,2021-04-28,16
E09000032,Wandsworth,utla,2021-04-28,10
E09000033,Westminster,utla,2021-04-28,11
E10000034,Worcestershire,utla,2021-04-28,4
S12000013,Na h-Eileanan Siar,utla,2021-04-28,0
S12000029,South Lanarkshire,utla,2021-04-28,3
S12000045,East Dunbartonshire,utla,2021-04-28,9
W06000023,Powys,utla,2021-04-28,0
E06000003,Redcar and Cleveland,utla,2021-04-27,4
E06000014,York,utla,2021-04-27,8
E06000050,Cheshire West and Chester,utla,2021-04-27,7
E08000001,Bolton,utla,2021-04-27,35
E08000016,Barnsley,utla,2021-04-27,24
E08000031,Wolverhampton,utla,2021-04-27,9
E08000032,Bradford,utla,2021-04-27,46
E09000018,Hounslow,utla,2021-04-27,13
E09000032,Wandsworth,utla,2021-04-27,16
E09000033,Westminster,utla,2021-04-27,18
E10000034,Worcestershire,utla,2021-04-27,13
S12000013,Na h-Eileanan Siar,utla,2021-04-27,0
S12000029,South Lanarkshire,utla,2021-04-27,8
S12000045,East Dunbartonshire,utla,2021-04-27,5
W06000023,Powys,utla,2021-04-27,0
E06000003,Redcar and Cleveland,utla,2021-04-26,4
E06000014,York,utla,2021-04-26,4
E06000050,Cheshire West and Chester,utla,2021-04-26,1
E08000001,Bolton,utla,2021-04-26,26
E08000016,Barnsley,utla,2021-04-26,24
E08000031,Wolverhampton,utla,2021-04-26,7
E08000032,Bradford,utla,2021-04-26,32
E09000018,Hounslow,utla,2021-04-26,17
E09000032,Wandsworth,utla,2021-04-26,7
E09000033,Westminster,utla,2021-04-26,4
E10000034,Worcestershire,utla,2021-04-26,10
S12000013,Na h-Eileanan Siar,utla,2021-04-26,0
S12000029,South Lanarkshire,utla,2021-04-26,10
S12000045,East Dunbartonshire,utla,2021-04-26,13
W06000023,Powys,utla,2021-04-26,2
E06000003,Redcar and Cleveland,utla,2021-04-25,1
E06000014,York,utla,2021-04-25,5
E06000050,Cheshire West and Chester,utla,2021-04-25,3
E08000001,Bolton,utla,2021-04-25,19
E08000016,Barnsley,utla,2021-04-25,11
E08000031,Wolverhampton,utla,2021-04-25,10
E08000032,Bradford,utla,2021-04-25,43
E09000018,Hounslow,utla,2021-04-25,6
E09000032,Wandsworth,utla,2021-04-25,8
E09000033,Westminster,utla,2021-04-25,11
E10000034,Worcestershire,utla,2021-04-25,5
S12000013,Na h-Eileanan Siar,utla,2021-04-25,0
S12000029,South Lanarkshire,utla,2021-04-25,0
S12000045,East Dunbartonshire,utla,2021-04-25,0
W06000023,Powys,utla,2021-04-25,3
E06000003,Redcar and Cleveland,utla,2021-04-24,1
E06000014,York,utla,2021-04-24,13
E06000050,Cheshire West and Chester,utla,2021-04-24,4
E08000001,Bolton,utla,2021-04-24,21
E08000016,Barnsley,utla,2021-04-24,18
E08000031,Wolverhampton,utla,2021-04-24,6
E08000032,Bradford,utla,2021-04-24,45
E09000018,Hounslow,utla,2021-04-24,16
E09000032,Wandsworth,utla,2021-04-24,16
E09000033,Westminster,utla,2021-04-24,13
E10000034,Worcestershire,utla,2021-04-24,11
S12000013,Na h-Eileanan Siar,utla,2021-04-24,0
S12000029,South Lanarkshire,utla,2021-04-24,10
S12000045,East Dunbartonshire,utla,2021-04-24,2
W06000023,Powys,utla,2021-04-24,0
E06000003,Redcar and Cleveland,utla,2021-04-23,1
E06000014,York,utla,2021-04-23,6
E06000050,Cheshire West and Chester,utla,2021-04-23,6
E08000001,Bolton,utla,2021-04-23,14
E08000016,Barnsley,utla,2021-04-23,28
E08000031,Wolverhampton,utla,2021-04-23,5
E08000032,Bradford,utla,2021-04-23,24
E09000018,Hounslow,utla,2021-04-23,18
E09000032,Wandsworth,utla,2021-04-23,23
E09000033,Westminster,utla,2021-04-23,17
E10000034,Worcestershire,utla,2021-04-23,19
S12000013,Na h-Eileanan Siar,utla,2021-04-23,0
S12000029,South Lanarkshire,utla,2021-04-23,15
S12000045,East Dunbartonshire,utla,2021-04-23,13
W06000023,Powys,utla,2021-04-23,2
E06000003,Redcar and Cleveland,utla,2021-04-22,6
E06000014,York,utla,2021-04-22,6
E06000050,Cheshire West and Chester,utla,2021-04-22,12
E08000001,Bolton,utla,2021-04-22,15
E08000016,Barnsley,utla,2021-04-22,25
E08000031,Wolverhampton,utla,2021-04-22,14
E08000032,Bradford,utla,2021-04-22,58
E09000018,Hounslow,utla,2021-04-22,21
E09000032,Wandsworth,utla,2021-04-22,11
E09000033,Westminster,utla,2021-04-22,21
E10000034,Worcestershire,utla,2021-04-22,26
S12000013,Na h-Eileanan Siar,utla,2021-04-22,0
S12000029,South Lanarkshire,utla,2021-04-22,20
S12000045,East Dunbartonshire,utla,2021-04-22,2
W06000023,Powys,utla,2021-04-22,5
E06000003,Redcar and Cleveland,utla,2021-04-21,6
E06000014,York,utla,2021-04-21,10
E06000050,Cheshire West and Chester,utla,2021-04-21,3
E08000001,Bolton,utla,2021-04-21,21
E08000016,Barnsley,utla,2021-04-21,20
E08000031,Wolverhampton,utla,2021-04-21,8
E08000032,Bradford,utla,2021-04-21,59
E09000018,Hounslow,utla,2021-04-21,9
E09000032,Wandsworth,utla,2021-04-21,14
E09000033,Westminster,utla,2021-04-21,8
E10000034,Worcestershire,utla,2021-04-21,10
S12000013,Na h-Eileanan Siar,utla,2021-04-21,0
S12000029,South Lanarkshire,utla,2021-04-21,10
S12000045,East Dunbartonshire,utla,2021-04-21,8
W06000023,Powys,utla,2021-04-21,2
E06000003,Redcar and Cleveland,utla,2021-04-20,2
E06000014,York,utla,2021-04-20,3
E06000050,Cheshire West and Chester,utla,2021-04-20,10
