areaCode,areaName,areaType,date,newOnsDeathsByRegistrationDate
E06000014,York,utla,2020-07-10,2
E06000050,Cheshire West and Chester,utla,2020-07-10,7
E08000001,Bolton,utla,2020-07-10,5
E08000016,Barnsley,utla,2020-07-10,4
E08000031,Wolverhampton,utla,2020-07-10,1
E08000032,Bradford,utla,2020-07-10,5
E09000018,Hounslow,utla,2020-07-10,3
E09000032,Wandsworth,utla,2020-07-10,1
E09000033,Westminster,utla,2020-07-10,1
E10000034,Worcestershire,utla,2020-07-10,3
W06000023,Powys,utla,2020-07-10,0
E06000003,Redcar and Cleveland,utla,2020-07-03,0
E06000014,York,utla,2020-07-03,2
E06000050,Cheshire West and Chester,utla,2020-07-03,8
E08000001,Bolton,utla,2020-07-03,2
E08000016,Barnsley,utla,2020-07-03,5
E08000031,Wolverhampton,utla,2020-07-03,2
E08000032,Bradford,utla,2020-07-03,5
E09000018,Hounslow,utla,2020-07-03,2
E09000032,Wandsworth,utla,2020-07-03,1
E09000033,Westminster,utla,2020-07-03,0
E10000034,Worcestershire,utla,2020-07-03,5
W06000023,Powys,utla,2020-07-03,0
E06000003,Redcar and Cleveland,utla,2020-06-26,3
E06000014,York,utla,2020-06-26,2
E06000050,Cheshire West and Chester,utla,2020-06-26,15
E08000001,Bolton,utla,2020-06-26,1
E08000016,Barnsley,utla,2020-06-26,4
E08000031,Wolverhampton,utla,2020-06-26,3
E08000032,Bradford,utla,2020-06-26,10
E09000018,Hounslow,utla,2020-06-26,2
E09000032,Wandsworth,utla,2020-06-26,0
E09000033,Westminster,utla,2020-06-26,0
E10000034,Worcestershire,utla,2020-06-26,3
W06000023,Powys,utla,2020-06-26,0
E06000003,Redcar and Cleveland,utla,2020-06-19,5
E06000014,York,utla,2020-06-19,3
E06000050,Cheshire West and Chester,utla,2020-06-19,8
E08000001,Bolton,utla,2020-06-19,1
E08000016,Barnsley,utla,2020-06-19,5
E08000031,Wolverhampton,utla,2020-06-19,3
E08000032,Bradford,utla,2020-06-19,13
E09000018,Hounslow,utla,2020-06-19,2
E09000032,Wandsworth,utla,2020-06-19,2
E09000033,Westminster,utla,2020-06-19,0
E10000034,Worcestershire,utla,2020-06-19,9
W06000023,Powys,utla,2020-06-19,2
E06000003,Redcar and Cleveland,utla,2020-06-12,3
E06000014,York,utla,2020-06-12,2
E06000050,Cheshire West and Chester,utla,2020-06-12,10
E08000001,Bolton,utla,2020-06-12,6
E08000016,Barnsley,utla,2020-06-12,6
E08000031,Wolverhampton,utla,2020-06-12,7
E08000032,Bradford,utla,2020-06-12,15
E09000018,Hounslow,utla,2020-06-12,4
E09000032,Wandsworth,utla,2020-06-12,2
E09000033,Westminster,utla,2020-06-12,2
E10000034,Worcestershire,utla,2020-06-12,8
W06000023,Powys,utla,2020-06-12,1
E06000003,Redcar and Cleveland,utla,2020-06-05,11
E06000014,York,utla,2020-06-05,2
E06000050,Cheshire West and Chester,utla,2020-06-05,23
E08000001,Bolton,utla,2020-06-05,11
E08000016,Barnsley,utla,2020-06-05,17
E08000031,Wolverhampton,utla,2020-06-05,6
E08000032,Bradford,utla,2020-06-05,18
E09000018,Hounslow,utla,2020-06-05,3
E09000032,Wandsworth,utla,2020-06-05,1
E09000033,Westminster,utla,2020-06-05,2
E10000034,Worcestershire,utla,2020-06-05,17
W06000023,Powys,utla,2020-06-05,3
E06000003,Redcar and Cleveland,utla,2020-05-29,9
E06000014,York,utla,2020-05-29,10
E06000050,Cheshire West and Chester,utla,2020-05-29,18
E08000001,Bolton,utla,2020-05-29,13
E08000016,Barnsley,utla,2020-05-29,12
E08000031,Wolverhampton,utla,2020-05-29,6
E08000032,Bradford,utla,2020-05-29,16
E09000018,Hounslow,utla,2020-05-29,5
E09000032,Wandsworth,utla,2020-05-29,3
E09000033,Westminster,utla,2020-05-29,2
E10000034,Worcestershire,utla,2020-05-29,14
W06000023,Powys,utla,2020-05-29,1
E06000003,Redcar and Cleveland,utla,2020-05-22,16
E06000014,York,utla,2020-05-22,13
E06000050,Cheshire West and Chester,utla,2020-05-22,29
E08000001,Bolton,utla,2020-05-22,15
E08000016,Barnsley,utla,2020-05-22,15
E08000031,Wolverhampton,utla,2020-05-22,11
E08000032,Bradford,utla,2020-05-22,38
E09000018,Hounslow,utla,2020-05-22,3
E09000032,Wandsworth,utla,2020-05-22,7
E09000033,Westminster,utla,2020-05-22,1
E10000034,Worcestershire,utla,2020-05-22,27
W06000023,Powys,utla,2020-05-22,4
E06000003,Redcar and Cleveland,utla,2020-05-15,10
E06000014,York,utla,2020-05-15,21
E06000050,Cheshire West and Chester,utla,2020-05-15,26
E08000001,Bolton,utla,2020-05-15,28
E08000016,Barnsley,utla,2020-05-15,32
E08000031,Wolverhampton,utla,2020-05-15,12
E08000032,Bradford,utla,2020-05-15,46
E09000018,Hounslow,utla,2020-05-15,8
E09000032,Wandsworth,utla,2020-05-15,9
E09000033,Westminster,utla,2020-05-15,8
E10000034,Worcestershire,utla,2020-05-15,35
W06000023,Powys,utla,2020-05-15,11
E06000003,Redcar and Cleveland,utla,2020-05-08,7
E06000014,York,utla,2020-05-08,31
E06000050,Cheshire West and Chester,utla,2020-05-08,36
E08000001,Bolton,utla,2020-05-08,24
E08000016,Barnsley,utla,2020-05-08,21
E08000031,Wolverhampton,utla,2020-05-08,24
E08000032,Bradford,utla,2020-05-08,46
E09000018,Hounslow,utla,2020-05-08,13
E09000032,Wandsworth,utla,2020-05-08,14
E09000033,Westminster,utla,2020-05-08,4
E10000034,Worcestershire,utla,2020-05-08,43
W06000023,Powys,utla,2020-05-08,6
E06000003,Redcar and Cleveland,utla,2020-05-01,14
E06000014,York,utla,2020-05-01,14
E06000050,Cheshire West and Chester,utla,2020-05-01,56
E08000001,Bolton,utla,2020-05-01,41
E08000016,Barnsley,utla,2020-05-01,28
E08000031,Wolverhampton,utla,2020-05-01,28
E08000032,Bradford,utla,2020-05-01,76
E09000018,Hounslow,utla,2020-05-01,30
E09000032,Wandsworth,utla,2020-05-01,9
E09000033,Westminster,utla,2020-05-01,13
E10000034,Worcestershire,utla,2020-05-01,80
W06000023,Powys,utla,2020-05-01,15
E06000003,Redcar and Cleveland,utla,2020-04-24,17
E06000014,York,utla,2020-04-24,25
E06000050,Cheshire West and Chester,utla,2020-04-24,57
E08000001,Bolton,utla,2020-04-24,68
E08000016,Barnsley,utla,2020-04-24,28
E08000031,Wolverhampton,utla,2020-04-24,42
E08000032,Bradford,utla,2020-04-24,84
E09000018,Hounslow,utla,2020-04-24,40
E09000032,Wandsworth,utla,2020-04-24,30
E09000033,Westminster,utla,2020-04-24,34
E10000034,Worcestershire,utla,2020-04-24,98
W06000023,Powys,utla,2020-04-24,22
E06000003,Redcar and Cleveland,utla,2020-04-17,18
E06000014,York,utla,2020-04-17,21
E06000050,Cheshire West and Chester,utla,2020-04-17,54
E08000001,Bolton,utla,2020-04-17,50
E08000016,Barnsley,utla,2020-04-17,33
E08000031,Wolverhampton,utla,2020-04-17,49
E08000032,Bradford,utla,2020-04-17,78
E09000018,Hounslow,utla,2020-04-17,37
E09000032,Wandsworth,utla,2020-04-17,49
E09000033,Westminster,utla,2020-04-17,38
E10000034,Worcestershire,utla,2020-04-17,74
W06000023,Powys,utla,2020-04-17,16
E06000003,Redcar and Cleveland,utla,2020-04-10,13
E06000014,York,utla,2020-04-10,14
E06000050,Cheshire West and Chester,utla,2020-04-10,37
E08000001,Bolton,utla,2020-04-10,43
E08000016,Barnsley,utla,2020-04-10,26
E08000031,Wolverhampton,utla,2020-04-10,51
E08000032,Bradford,utla,2020-04-10,32
E09000018,Hounslow,utla,2020-04-10,37
E09000032,Wandsworth,utla,2020-04-10,31
E09000033,Westminster,utla,2020-04-10,32
E10000034,Worcestershire,utla,2020-04-10,69
W06000023,Powys,utla,2020-04-10,5
E06000003,Redcar and Cleveland,utla,2020-04-03,7
E06000014,York,utla,2020-04-03,4
E06000050,Cheshire West and Chester,utla,2020-04-03,12
E08000001,Bolton,utla,2020-04-03,10
E08000016,Barnsley,utla,2020-04-03,9
E08000031,Wolverhampton,utla,2020-04-03,40
E08000032,Bradford,utla,2020-04-03,16
E09000018,Hounslow,utla,2020-04-03,32
E09000032,Wandsworth,utla,2020-04-03,35
E09000033,Westminster,utla,2020-04-03,39
E10000034,Worcestershire,utla,2020-04-03,37
W06000023,Powys,utla,2020-04-03,4
E06000014,York,utla,2020-03-27,0
E06000050,Cheshire West and Chester,utla,2020-03-27,0
E08000001,Bolton,utla,2020-03-27,2
E08000031,Wolverhampton,utla,2020-03-27,15
E09000018,Hounslow,utla,2020-03-27,12
E09000032,Wandsworth,utla,2020-03-27,14
E09000033,Westminster,utla,2020-03-27,7
E10000034,Worcestershire,utla,2020-03-27,4
W06000023,Powys,utla,2020-03-27,2
E06000014,York,utla,2020-03-20,1
E06000050,Cheshire West and Chester,utla,2020-03-20,2
E08000031,Wolverhampton,utla,2020-03-20,2
E09000032,Wandsworth,utla,2020-03-20,4
E09000033,Westminster,utla,2020-03-20,1
E08000031,Wolverhampton,utla,2020-03-13,1
E06000023,"Bristol, City of",utla,2021-06-18,0
E08000007,Stockport,utla,2021-06-18,2
E08000009,Trafford,utla,2021-06-18,0
E08000023,South Tyneside,utla,2021-06-18,1
E08000037,Gateshead,utla,2021-06-18,0
E09000003,Barnet,utla,2021-06-18,0
E09000024,Merton,utla,2021-06-18,0
E10000015,Hertfordshire,utla,2021-06-18,1
E10000024,Nottinghamshire,utla,2021-06-18,3
W06000002,Gwynedd,utla,2021-06-18,0
W06000009,Pembrokeshire,utla,2021-06-18,0
E06000023,"Bristol, City of",utla,2021-06-11,1
E08000007,Stockport,utla,2021-06-11,0
E08000009,Trafford,utla,2021-06-11,0
E08000023,South Tyneside,utla,2021-06-11,0
E08000037,Gateshead,utla,2021-06-11,0
E09000003,Barnet,utla,2021-06-11,0
E09000024,Merton,utla,2021-06-11,0
E10000015,Hertfordshire,utla,2021-06-11,0
E10000024,Nottinghamshire,utla,2021-06-11,1
W06000002,Gwynedd,utla,2021-06-11,0
W06000009,Pembrokeshire,utla,2021-06-11,0
E06000023,"Bristol, City of",utla,2021-06-04,0
E08000007,Stockport,utla,2021-06-04,2
E08000009,Trafford,utla,2021-06-04,0
E08000023,South Tyneside,utla,2021-06-04,0
E08000037,Gateshead,utla,2021-06-04,0
E09000003,Barnet,utla,2021-06-04,0
E09000024,Merton,utla,2021-06-04,0
E10000015,Hertfordshire,utla,2021-06-04,1
E10000024,Nottinghamshire,utla,2021-06-04,2
W06000002,Gwynedd,utla,2021-06-04,0
W06000009,Pembrokeshire,utla,2021-06-04,0
E06000023,"Bristol, City of",utla,2021-05-28,0
E08000007,Stockport,utla,2021-05-28,0
E08000009,Trafford,utla,2021-05-28,1
E08000023,South Tyneside,utla,2021-05-28,0
E08000037,Gateshead,utla,2021-05-28,0
E09000003,Barnet,utla,2021-05-28,0
E09000024,Merton,utla,2021-05-28,1
E10000015,Hertfordshire,utla,2021-05-28,0
E10000024,Nottinghamshire,utla,2021-05-28,1
W06000002,Gwynedd,utla,2021-05-28,0
W06000009,Pembrokeshire,utla,2021-05-28,0
E06000023,"Bristol, City of",utla,2021-05-21,1
E08000007,Stockport,utla,2021-05-21,0
E08000009,Trafford,utla,2021-05-21,0
E08000023,South Tyneside,utla,2021-05-21,1
E08000037,Gateshead,utla,2021-05-21,0
E09000003,Barnet,utla,2021-05-21,1
E09000024,Merton,utla,2021-05-21,0
E10000015,Hertfordshire,utla,2021-05-21,0
E10000024,Nottinghamshire,utla,2021-05-21,3
W06000002,Gwynedd,utla,2021-05-21,1
W06000009,Pembrokeshire,utla,2021-05-21,1
E06000023,"Bristol, City of",utla,2021-05-14,1
E08000007,Stockport,utla,2021-05-14,1
E08000009,Trafford,utla,2021-05-14,0
E08000023,South Tyneside,utla,2021-05-14,0
E08000037,Gateshead,utla,2021-05-14,0
E09000003,Barnet,utla,2021-05-14,0
E09000024,Merton,utla,2021-05-14,0
E10000015,Hertfordshire,utla,2021-05-14,4
E10000024,Nottinghamshire,utla,2021-05-14,3
W06000002,Gwynedd,utla,2021-05-14,0
W06000009,Pembrokeshire,utla,2021-05-14,0
E06000023,"Bristol, City of",utla,2021-05-07,2
E08000007,Stockport,utla,2021-05-07,2
E08000009,Trafford,utla,2021-05-07,1
E08000023,South Tyneside,utla,2021-05-07,0
E08000037,Gateshead,utla,2021-05-07,0
E09000003,Barnet,utla,2021-05-07,1
E09000024,Merton,utla,2021-05-07,1
E10000015,Hertfordshire,utla,2021-05-07,2
E10000024,Nottinghamshire,utla,2021-05-07,1
W06000002,Gwynedd,utla,2021-05-07,1
W06000009,Pembrokeshire,utla,2021-05-07,0
E06000023,"Bristol, City of",utla,2021-04-30,2
E08000007,Stockport,utla,2021-04-30,2
E08000009,Trafford,utla,2021-04-30,2
E08000023,South Tyneside,utla,2021-04-30,0
E08000037,Gateshead,utla,2021-04-30,0
E09000003,Barnet,utla,2021-04-30,0
E09000024,Merton,utla,2021-04-30,0
E10000015,Hertfordshire,utla,2021-04-30,4
E10000024,Nottinghamshire,utla,2021-04-30,4
W06000002,Gwynedd,utla,2021-04-30,1
W06000009,Pembrokeshire,utla,2021-04-30,0
E06000023,"Bristol, City of",utla,2021-04-23,2
E08000007,Stockport,utla,2021-04-23,2
E08000009,Trafford,utla,2021-04-23,1
E08000023,South Tyneside,utla,2021-04-23,0
E08000037,Gateshead,utla,2021-04-23,0
E09000003,Barnet,utla,2021-04-23,2
E09000024,Merton,utla,2021-04-23,1
E10000015,Hertfordshire,utla,2021-04-23,4
E10000024,Nottinghamshire,utla,2021-04-23,4
W06000002,Gwynedd,utla,2021-04-23,2
W06000009,Pembrokeshire,utla,2021-04-23,0
E06000023,"Bristol, City of",utla,2021-04-16,2
E08000007,Stockport,utla,2021-04-16,3
E08000009,Trafford,utla,2021-04-16,4
E08000023,South Tyneside,utla,2021-04-16,3
E08000037,Gateshead,utla,2021-04-16,0
E09000003,Barnet,utla,2021-04-16,3
E09000024,Merton,utla,2021-04-16,0
E10000015,Hertfordshire,utla,2021-04-16,4
E10000024,Nottinghamshire,utla,2021-04-16,7
W06000002,Gwynedd,utla,2021-04-16,1
W06000009,Pembrokeshire,utla,2021-04-16,0
E06000023,"Bristol, City of",utla,2021-04-09,1
E08000007,Stockport,utla,2021-04-09,2
E08000009,Trafford,utla,2021-04-09,2
E08000023,South Tyneside,utla,2021-04-09,1
E08000037,Gateshead,utla,2021-04-09,1
E09000003,Barnet,utla,2021-04-09,0
E09000024,Merton,utla,2021-04-09,2
E10000015,Hertfordshire,utla,2021-04-09,5
E10000024,Nottinghamshire,utla,2021-04-09,10
W06000002,Gwynedd,utla,2021-04-09,2
W06000009,Pembrokeshire,utla,2021-04-09,0
E06000023,"Bristol, City of",utla,2021-04-02,2
E08000007,Stockport,utla,2021-04-02,7
E08000009,Trafford,utla,2021-04-02,2
E08000023,South Tyneside,utla,2021-04-02,3
E08000037,Gateshead,utla,2021-04-02,0
E09000003,Barnet,utla,2021-04-02,3
E09000024,Merton,utla,2021-04-02,2
E10000015,Hertfordshire,utla,2021-04-02,5
E10000024,Nottinghamshire,utla,2021-04-02,9
W06000002,Gwynedd,utla,2021-04-02,0
W06000009,Pembrokeshire,utla,2021-04-02,1
E06000023,"Bristol, City of",utla,2021-03-26,7
E08000007,Stockport,utla,2021-03-26,10
E08000009,Trafford,utla,2021-03-26,4
E08000023,South Tyneside,utla,2021-03-26,3
E08000037,Gateshead,utla,2021-03-26,0
E09000003,Barnet,utla,2021-03-26,0
E09000024,Merton,utla,2021-03-26,4
E10000015,Hertfordshire,utla,2021-03-26,9
E10000024,Nottinghamshire,utla,2021-03-26,14
W06000002,Gwynedd,utla,2021-03-26,4
W06000009,Pembrokeshire,utla,2021-03-26,1
E06000023,"Bristol, City of",utla,2021-03-19,3
E08000007,Stockport,utla,2021-03-19,9
E08000009,Trafford,utla,2021-03-19,5
E08000023,South Tyneside,utla,2021-03-19,5
E08000037,Gateshead,utla,2021-03-19,0
E09000003,Barnet,utla,2021-03-19,5
E09000024,Merton,utla,2021-03-19,3
E10000015,Hertfordshire,utla,2021-03-19,14
E10000024,Nottinghamshire,utla,2021-03-19,21
W06000002,Gwynedd,utla,2021-03-19,1
W06000009,Pembrokeshire,utla,2021-03-19,0
E06000023,"Bristol, City of",utla,2021-03-12,6
E08000007,Stockport,utla,2021-03-12,5
E08000009,Trafford,utla,2021-03-12,12
E08000023,South Tyneside,utla,2021-03-12,5
E08000037,Gateshead,utla,2021-03-12,6
E09000003,Barnet,utla,2021-03-12,8
E09000024,Merton,utla,2021-03-12,5
E10000015,Hertfordshire,utla,2021-03-12,30
E10000024,Nottinghamshire,utla,2021-03-12,31
W06000002,Gwynedd,utla,2021-03-12,4
W06000009,Pembrokeshire,utla,2021-03-12,3
E06000023,"Bristol, City of",utla,2021-03-05,4
E08000007,Stockport,utla,2021-03-05,12
E08000009,Trafford,utla,2021-03-05,8
E08000023,South Tyneside,utla,2021-03-05,5
E08000037,Gateshead,utla,2021-03-05,8
E09000003,Barnet,utla,2021-03-05,11
E09000024,Merton,utla,2021-03-05,7
E10000015,Hertfordshire,utla,2021-03-05,49
E10000024,Nottinghamshire,utla,2021-03-05,48
W06000002,Gwynedd,utla,2021-03-05,4
W06000009,Pembrokeshire,utla,2021-03-05,4
E06000023,"Bristol, City of",utla,2021-02-26,12
E08000007,Stockport,utla,2021-02-26,18
E08000009,Trafford,utla,2021-02-26,9
E08000023,South Tyneside,utla,2021-02-26,6
E08000037,Gateshead,utla,2021-02-26,7
E09000003,Barnet,utla,2021-02-26,12
E09000024,Merton,utla,2021-02-26,4
E10000015,Hertfordshire,utla,2021-02-26,46
E10000024,Nottinghamshire,utla,2021-02-26,52
W06000002,Gwynedd,utla,2021-02-26,3
W06000009,Pembrokeshire,utla,2021-02-26,5
E06000023,"Bristol, City of",utla,2021-02-19,16
E08000007,Stockport,utla,2021-02-19,18
E08000009,Trafford,utla,2021-02-19,17
E08000023,South Tyneside,utla,2021-02-19,15
E08000037,Gateshead,utla,2021-02-19,16
E09000003,Barnet,utla,2021-02-19,16
E09000024,Merton,utla,2021-02-19,15
E10000015,Hertfordshire,utla,2021-02-19,85
E10000024,Nottinghamshire,utla,2021-02-19,71
W06000002,Gwynedd,utla,2021-02-19,3
W06000009,Pembrokeshire,utla,2021-02-19,13
E06000023,"Bristol, City of",utla,2021-02-12,31
E08000007,Stockport,utla,2021-02-12,18
E08000009,Trafford,utla,2021-02-12,15
E08000023,South Tyneside,utla,2021-02-12,9
E08000037,Gateshead,utla,2021-02-12,12
E09000003,Barnet,utla,2021-02-12,30
E09000024,Merton,utla,2021-02-12,16
E10000015,Hertfordshire,utla,2021-02-12,123
E10000024,Nottinghamshire,utla,2021-02-12,91
W06000002,Gwynedd,utla,2021-02-12,3
W06000009,Pembrokeshire,utla,2021-02-12,7
E06000023,"Bristol, City of",utla,2021-02-05,41
E08000007,Stockport,utla,2021-02-05,19
E08000009,Trafford,utla,2021-02-05,19
E08000023,South Tyneside,utla,2021-02-05,14
E08000037,Gateshead,utla,2021-02-05,15
E09000003,Barnet,utla,2021-02-05,35
E09000024,Merton,utla,2021-02-05,19
E10000015,Hertfordshire,utla,2021-02-05,181
E10000024,Nottinghamshire,utla,2021-02-05,115
W06000002,Gwynedd,utla,2021-02-05,7
W06000009,Pembrokeshire,utla,2021-02-05,13
E06000023,"Bristol, City of",utla,2021-01-29,39
E08000007,Stockport,utla,2021-01-29,16
E08000009,Trafford,utla,2021-01-29,13
E08000023,South Tyneside,utla,2021-01-29,18
E08000037,Gateshead,utla,2021-01-29,15
E09000003,Barnet,utla,2021-01-29,64
E09000024,Merton,utla,2021-01-29,28
E10000015,Hertfordshire,utla,2021-01-29,226
E10000024,Nottinghamshire,utla,2021-01-29,132
W06000002,Gwynedd,utla,2021-01-29,6
W06000009,Pembrokeshire,utla,2021-01-29,10
E06000023,"Bristol, City of",utla,2021-01-22,27
E08000007,Stockport,utla,2021-01-22,33
E08000009,Trafford,utla,2021-01-22,13
E08000023,South Tyneside,utla,2021-01-22,20
E08000037,Gateshead,utla,2021-01-22,17
E09000003,Barnet,utla,2021-01-22,69
E09000024,Merton,utla,2021-01-22,43
E10000015,Hertfordshire,utla,2021-01-22,244
E10000024,Nottinghamshire,utla,2021-01-22,112
W06000002,Gwynedd,utla,2021-01-22,4
W06000009,Pembrokeshire,utla,2021-01-22,11
E06000023,"Bristol, City of",utla,2021-01-15,30
E08000007,Stockport,utla,2021-01-15,20
E08000009,Trafford,utla,2021-01-15,12
E08000023,South Tyneside,utla,2021-01-15,18
E08000037,Gateshead,utla,2021-01-15,13
E09000003,Barnet,utla,2021-01-15,64
E09000024,Merton,utla,2021-01-15,32
E10000015,Hertfordshire,utla,2021-01-15,199
E10000024,Nottinghamshire,utla,2021-01-15,81
W06000002,Gwynedd,utla,2021-01-15,3
W06000009,Pembrokeshire,utla,2021-01-15,7
E06000023,"Bristol, City of",utla,2021-01-08,18
E08000007,Stockport,utla,2021-01-08,19
E08000009,Trafford,utla,2021-01-08,12
E08000023,South Tyneside,utla,2021-01-08,35
E08000037,Gateshead,utla,2021-01-08,11
E09000003,Barnet,utla,2021-01-08,66
E09000024,Merton,utla,2021-01-08,33
E10000015,Hertfordshire,utla,2021-01-08,167
E10000024,Nottinghamshire,utla,2021-01-08,68
W06000002,Gwynedd,utla,2021-01-08,3
W06000009,Pembrokeshire,utla,2021-01-08,14
E06000023,"Bristol, City of",utla,2021-01-01,11
E08000007,Stockport,utla,2021-01-01,14
E08000009,Trafford,utla,2021-01-01,7
E08000023,South Tyneside,utla,2021-01-01,18
E08000037,Gateshead,utla,2021-01-01,5
E09000003,Barnet,utla,2021-01-01,27
E09000024,Merton,utla,2021-01-01,18
E10000015,Hertfordshire,utla,2021-01-01,69
E10000024,Nottinghamshire,utla,2021-01-01,46
W06000002,Gwynedd,utla,2021-01-01,1
W06000009,Pembrokeshire,utla,2021-01-01,11
E06000023,"Bristol, City of",utla,2020-12-25,8
E08000007,Stockport,utla,2020-12-25,7
E08000009,Trafford,utla,2020-12-25,8
E08000023,South Tyneside,utla,2020-12-25,24
E08000037,Gateshead,utla,2020-12-25,2
E09000003,Barnet,utla,2020-12-25,10
E09000024,Merton,utla,2020-12-25,13
E10000015,Hertfordshire,utla,2020-12-25,50
E10000024,Nottinghamshire,utla,2020-12-25,66
W06000002,Gwynedd,utla,2020-12-25,0
W06000009,Pembrokeshire,utla,2020-12-25,11
E06000023,"Bristol, City of",utla,2020-12-18,15
E08000007,Stockport,utla,2020-12-18,10
E08000009,Trafford,utla,2020-12-18,9
E08000023,South Tyneside,utla,2020-12-18,23
E08000037,Gateshead,utla,2020-12-18,2
E09000003,Barnet,utla,2020-12-18,10
E09000024,Merton,utla,2020-12-18,3
E10000015,Hertfordshire,utla,2020-12-18,23
E10000024,Nottinghamshire,utla,2020-12-18,57
W06000002,Gwynedd,utla,2020-12-18,0
W06000009,Pembrokeshire,utla,2020-12-18,9
E06000023,"Bristol, City of",utla,2020-12-11,14
E08000007,Stockport,utla,2020-12-11,17
E08000009,Trafford,utla,2020-12-11,11
E08000023,South Tyneside,utla,2020-12-11,13
E08000037,Gateshead,utla,2020-12-11,8
E09000003,Barnet,utla,2020-12-11,10
E09000024,Merton,utla,2020-12-11,8
E10000015,Hertfordshire,utla,2020-12-11,31
E10000024,Nottinghamshire,utla,2020-12-11,51
W06000002,Gwynedd,utla,2020-12-11,0
W06000009,Pembrokeshire,utla,2020-12-11,5
E06000023,"Bristol, City of",utla,2020-12-04,23
E08000007,Stockport,utla,2020-12-04,6
E08000009,Trafford,utla,2020-12-04,13
E08000023,South Tyneside,utla,2020-12-04,15
E08000037,Gateshead,utla,2020-12-04,8
E09000003,Barnet,utla,2020-12-04,9
E09000024,Merton,utla,2020-12-04,7
E10000015,Hertfordshire,utla,2020-12-04,34
E10000024,Nottinghamshire,utla,2020-12-04,51
W06000002,Gwynedd,utla,2020-12-04,0
W06000009,Pembrokeshire,utla,2020-12-04,3
E06000023,"Bristol, City of",utla,2020-11-27,13
E08000007,Stockport,utla,2020-11-27,12
E08000009,Trafford,utla,2020-11-27,19
E08000023,South Tyneside,utla,2020-11-27,9
E08000037,Gateshead,utla,2020-11-27,14
E09000003,Barnet,utla,2020-11-27,10
E09000024,Merton,utla,2020-11-27,4
E10000015,Hertfordshire,utla,2020-11-27,33
E10000024,Nottinghamshire,utla,2020-11-27,59
W06000002,Gwynedd,utla,2020-11-27,0
W06000009,Pembrokeshire,utla,2020-11-27,0
E06000023,"Bristol, City of",utla,2020-11-20,11
E08000007,Stockport,utla,2020-11-20,17
E08000009,Trafford,utla,2020-11-20,22
